blockchain,nft_contract_address,project_contract_address,token_id,evt_type,trade_category,trade_type,tx_hash,block_time,block_number,amount_raw,amount_original,amount_usd,currency_contract,currency_symbol,project,number_of_items,tx_from,tx_to
ethereum,0x82bf857adca10f6342a383e0872ad8d2c4d87d82,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0xa9481c5a886c356370f09b0c5d0e4032c3aee67b90fccc17f55b0153500a3e37,2023-11-20 13:32:59.000 UTC,18613322,224000000000000000,0.224,453.61568,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,7,0xff90113b5ec26fa474449514d457a4b75ec8e17c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x82bf857adca10f6342a383e0872ad8d2c4d87d82,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0xa9481c5a886c356370f09b0c5d0e4032c3aee67b90fccc17f55b0153500a3e37,2023-11-20 13:32:59.000 UTC,18613322,30000000000000000,0.03,60.7521,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xff90113b5ec26fa474449514d457a4b75ec8e17c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2512,Trade,Buy,secondary,0x2f4eec8d217f9988dd3c78feb863ca75dcd0b701f214144ff7d0141bb5ac14c7,2023-11-20 13:32:59.000 UTC,18613322,164000000000000000,0.164,332.11148000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x332dcf96a55a83f6fa20f9059fd47a20b7aa1748,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,5065,Trade,Buy,secondary,0x2f4eec8d217f9988dd3c78feb863ca75dcd0b701f214144ff7d0141bb5ac14c7,2023-11-20 13:32:59.000 UTC,18613322,163999000000000000,0.163999,332.10945493,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x332dcf96a55a83f6fa20f9059fd47a20b7aa1748,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,3754,Trade,buy,single item trade,0x4c7e8d7d04e6deb8ad78b2ea8e8619a4b8882fd55dda79d41998235221f397fd,2023-11-20 13:33:11.000 UTC,18613323,168000000000000000,0.168,340.21176,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x8bbc65fbc85007aaf383ed911453e1f1ced474ad,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x512c8c57c97905134b12a8ab8479b57a327aa6ec,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,6,Trade,buy,single item trade,0x2a7879b654bcf55c3366b0f96186ace5358b889f139d116d2abac870b3a0b308,2023-11-20 13:33:35.000 UTC,18613325,150000000000000000,0.15,303.7605,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x7b758d66c0338df3dadba2b2d756dff223bc1d1d,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4766,Trade,Buy,secondary,0xfae54c582538243f98bafc486e4a1d5b4e754d487a46b7cb0dc785d3ee36d546,2023-11-20 13:33:35.000 UTC,18613325,164000000000000000,0.164,332.11148000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x817f04064f2ca133a9bf97b7cc64fa4b4f7e5470,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1787,Trade,Buy,secondary,0xfe5c5eb2fb0dce67c430a633eb83b82370ea43ded3faf2ffb3c8a4482cae6013,2023-11-20 13:33:35.000 UTC,18613325,160000000000000000,0.16,324.0112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xd5258c2b820d43ac77d42db0f71b2907a4d076b8,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x7ea3cca10668b8346aec0bf1844a49e995527c8b,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,11642,Trade,offer accepted,single item trade,0x89e709200ed5abe825898a6c74f4ed3fcc98b848b51e7d1fc347ed5139cd6eb1,2023-11-20 13:33:47.000 UTC,18613326,82500000000000000,0.0825,167.068275,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0xe71ec931919ddd0c43b8282c5e3850f2da0a3b66,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,548,Trade,buy,single item trade,0x7ef3fb658234a8b79428aac539625c188c912dcd113638e95a6bcfee5a5b9c1b,2023-11-20 13:33:47.000 UTC,18613326,449000000000000000,0.449,909.25643,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x1f955d56bfdc4eb4e97a865173065dd1f9fd29aa,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7a31c6726f358fad0783110a46ef489372fbfc65,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2825,Trade,Buy,secondary,0x807457a0338df53977227202141df8b63d35f73810fa43c3d44f19aeddc800fc,2023-11-20 13:33:47.000 UTC,18613326,60977000000000000,0.060977,123.48269339000001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xf1d8eade65271bcd008f7c7ac0f1467f5c675a26,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x026224a2940bfe258d0dbe947919b62fe321f042,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1860,Trade,offer accepted,single item trade,0x701ec56f333ea3d37c9d996172d06632b5effa68716a3aec052d8f2bbc895971,2023-11-20 13:33:59.000 UTC,18613327,311000000000000000,0.311,629.7967699999999,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0x028ef25704dec7ac8f8920d8c8fcfccc70f0ade1,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x9e6e47a389811f0375f3ef3869ea91fa3ec0e518,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,917,Trade,buy,single item trade,0x62f35fe3e1911bf06a3d7f2cd1c98a9ad14e5cb91dc6b73e13cf78378bc03ec5,2023-11-20 13:33:59.000 UTC,18613327,10000000000000000,0.01,20.2507,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xa8001b4584aceb6d1303d9ef1870bada6527a89f,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xc99c679c50033bbc5321eb88752e89a93e9e83c5,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1103,Trade,Buy,secondary,0xf2fcd4cfdf624f6cbdcaa7bf0f85ef1c4655fc56ee8b74027b96006105b73b5c,2023-11-20 13:33:59.000 UTC,18613327,579900000000000000,0.5799,1174.3380929999998,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xf96c7fb622f36f52d412ffcee96c70b0fee65a70,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1990,Trade,Buy,secondary,0x475b9faae4bdb86ca2bf90c573f7ae9be4cdfb57b69166ee5b320592bd0879f2,2023-11-20 13:33:59.000 UTC,18613327,160000000000000000,0.16,324.0112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xb6d5af73e2965e75fbaf1b41c5640e19bac59e8f,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xb9951b43802dcf3ef5b14567cb17adf367ed1c0f,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1960,Trade,buy,single item trade,0x52c7ef2e9e06a8a7845d404f51c6e298f2e5f8c492fda1cca7f973ae985df1c8,2023-11-20 13:34:23.000 UTC,18613329,13000000000000000000,13,26325.91,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xbb450bf03d88b5af53cfe931bdc3e8fd3bed83f3,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,22670000000000000,0.02267,45.908336899999995,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,22800000000000000,0.0228,46.171596,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,31000000000000000,0.031,62.77717,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,23000000000000000,0.023,46.576609999999995,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,22800000000000000,0.0228,46.171596,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,30000000000000000,0.03,60.7521,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,31000000000000000,0.031,62.77717,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xf661d58cfe893993b11d53d11148c4650590c692,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,10531,Trade,buy,single item trade,0xe170f1cace92dd44e187e255e2d4e9f3a17674dd39c67772cd62463fc7582be2,2023-11-20 13:34:23.000 UTC,18613329,47000000000000000,0.047,95.17829,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xfc71698958f059d282f1540bca988414de6b9132,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,31000000000000000,0.031,62.77717,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,31000000000000000,0.031,62.77717,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,22800000000000000,0.0228,46.171596,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,22800000000000000,0.0228,46.171596,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x231d3559aa848bf10366fb9868590f01d34bf240,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,3258,Trade,Sell,secondary,0x46f59a6fbc52b01da3e71edc7abd15c9faed707f1831e6e6e5af5f08cc55c259,2023-11-20 13:34:23.000 UTC,18613329,120000000000000000,0.12,243.0084,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xc5ac80981ed01d8c8999007a9d636c62cf115767,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x7deb7bce4d360ebe68278dee6054b882aa62d19c,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5,Trade,buy,single item trade,0xd5ca00d36a5d1254e6b25c1f4da36ed163f75f7a0f357bc481d8fcdf55084942,2023-11-20 13:34:23.000 UTC,18613329,22800000000000000,0.0228,46.171596,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xdba83cde266a88532e489f82dd9c0d20c43d7403,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,80,Trade,buy,single item trade,0xe67c756f01af6ba027e18c743462b0494f72e28112ed6593eb1e61974c46fb06,2023-11-20 13:34:35.000 UTC,18613330,29900000000000000,0.0299,60.549592999999994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xa1dd4529137e7f7651022be50a1868d0ce0bf661,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2866,Trade,Buy,secondary,0x2626b4320db1eeeab3251b70137eaf5b72a04a79079e1bde36c901ba004bc964,2023-11-20 13:34:35.000 UTC,18613330,160000000000000000,0.16,324.0112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xb853175f3e2251e1b9627bc0df7fa2e236c29036,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xfc8a98c22a9e32948ab028414d67c62c49b16864,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2968,Trade,Sell,secondary,0x5a0fdee763a97d4ae1f298f0b6913ef882912d9773a20a806086a850deb9377d,2023-11-20 13:34:35.000 UTC,18613330,180000000000000000,0.18,364.51259999999996,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x0be9a6d00d7768dfc751a0e8936ee7ca8418b678,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xfc8a98c22a9e32948ab028414d67c62c49b16864,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,7963,Trade,Sell,secondary,0x0b89cc941dc148bb6918593013ac455999dfecd9ac65363c5009c1f7818936e4,2023-11-20 13:34:35.000 UTC,18613330,180000000000000000,0.18,364.51259999999996,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x8583a5c86c2eaac082340eef0ece0caeadb516ff,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2565,Trade,Buy,secondary,0xe91968b5ce9bfe3e166e0962857dd54d8da446b4fea292f59f84e265db609f96,2023-11-20 13:34:47.000 UTC,18613331,160000000000000000,0.16,324.0112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xb11df61b3508ac8bc6f1790383a75fa20bf720b1,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2294,Trade,Buy,secondary,0x36b6208b18b12ea557f51a43758ac872b995478ede46436a2f5735fd59946423,2023-11-20 13:34:47.000 UTC,18613331,164000000000000000,0.164,332.11148000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xc145cd123da54f67cc2e61ff5d6338445b61de73,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2860,Trade,Buy,secondary,0x72a37dff452aaaa0255b1e9813df3ed36abbe63a3e0404f69595a79e428fba2a,2023-11-20 13:34:47.000 UTC,18613331,160000000000000000,0.16,324.0112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x940e94e2c3ab07b0854b605211291a95d960c244,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x4c8a326e9bc8b76db1f6f58eab5ff936752ff51d,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1009,Trade,offer accepted,single item trade,0x9ca55183ff095db0661b6203560356fa20e7fd80df587b1cabb12b219535cb50,2023-11-20 13:34:59.000 UTC,18613332,297900000000000000,0.2979,603.2683529999999,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0x0f6e4145e878ae9047d55c5f24c7337d27a9bc89,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x4c8a326e9bc8b76db1f6f58eab5ff936752ff51d,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1008,Trade,offer accepted,single item trade,0x9ca55183ff095db0661b6203560356fa20e7fd80df587b1cabb12b219535cb50,2023-11-20 13:34:59.000 UTC,18613332,297900000000000000,0.2979,603.2683529999999,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0x0f6e4145e878ae9047d55c5f24c7337d27a9bc89,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x8f6a4d8ad2493adfd7d1540ccdba11bde5c7eb9e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,3997,Trade,Buy,secondary,0x39358305474d9bb372fec46debb9adc61eb12249533b3ef7a0735f7a1c589522,2023-11-20 13:34:59.000 UTC,18613332,30000000000000000,0.03,60.7521,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x1e9419d0ee749574614c3dcfb59c9d0e6acff199,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xa7088ed1a460a154404adbfd7d6a3873e9f90340,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2299,Trade,Buy,secondary,0x72a382c0748b6c83d9e46c2165cea09e747cceee8e0e17883f3f04754d5b2a4f,2023-11-20 13:34:59.000 UTC,18613332,159000000000000000,0.159,321.98613,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x119b49a1c266c67656d098c320b697cc5ce94c43,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xa7088ed1a460a154404adbfd7d6a3873e9f90340,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,3194,Trade,Buy,secondary,0x0c7651449731d7ac9076b92f484472bfd7932891260d64cc1071d282bc2860e0,2023-11-20 13:35:11.000 UTC,18613333,163000000000000000,0.163,330.36677000000003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x119b49a1c266c67656d098c320b697cc5ce94c43,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,5490,Trade,Buy,secondary,0xae7de92788d7b7e91c8c0c29aaedf7a1ae11ea268bd18741fb7309acad33840e,2023-11-20 13:35:11.000 UTC,18613333,160000000000000000,0.16,324.2864,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x9ae1984eb697ff8419101fc860e0ae19d1564064,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xe9ab13482aeab3727e976257d8e1f026e12e9ecd,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,3239,Trade,buy,single item trade,0x5f892a1f039d3e22951fec5241d28198a593f018a3ff11a1e42f0b7d7a5d3afb,2023-11-20 13:35:23.000 UTC,18613334,42900000000000000,0.0429,86.949291,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x64ee7666d4659de5ead2195258f516462c6d0611,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,3819,Trade,buy,single item trade,0x469f891767a43d46a937a09b59fa97071a6a84c1e0127679082aebb239833ad5,2023-11-20 13:35:23.000 UTC,18613334,179000000000000000,0.179,362.79541,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x97c7f521ada997f6585ceb07aec80dfdba004fb9,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7a31c6726f358fad0783110a46ef489372fbfc65,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4438,Trade,Buy,secondary,0xd54fad94b34206ef3d98c1219500911add0ba11acdc5e8eebe9f3f25519a60f1,2023-11-20 13:35:23.000 UTC,18613334,60977000000000000,0.060977,123.58757383000001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xf1d8eade65271bcd008f7c7ac0f1467f5c675a26,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xb18380485f7ba9c23deb729bedd3a3499dbd4449,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,6294,Trade,offer accepted,single item trade,0x8a8f0613fd175860c6f11acbc777b729e0c3b67a9a5feebbe2430f40c2584ad0,2023-11-20 13:35:35.000 UTC,18613335,31600000000000000,0.0316,64.046564,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0x9723cc792c32dca2744690f99103d095ea149e82,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x00880deed700869c0419922a9657b425590fb012,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1004,Trade,buy,single item trade,0xbf93efe3f5b1a32786c948902152f38d129b8297a576c0959aecd8c8687e3d15,2023-11-20 13:35:35.000 UTC,18613335,19290000000000000,0.01929,39.0967791,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x5b58d75d34e08fad831aaf0b8987e872da94f781,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x0581ddf7a136c6837429a46c6cb7b388a3e52971,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4897,Trade,Sell,secondary,0x629bc163770af1559142fa8edfb749aa1ac278588e37c5b8521fdd1c2902a814,2023-11-20 13:35:35.000 UTC,18613335,230000000000000000,0.23,466.1617,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x607c342d030c706f82d6fb012e47bb3ce9cf7cd2,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x0fcbd68251819928c8f6d182fc04be733fa94170,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5459,Trade,offer accepted,single item trade,0x2ab7a315eca72526d0a0343ef7ad4f8cefa5d4cff04d9c2d95363557312d3808,2023-11-20 13:35:47.000 UTC,18613336,34000000000000000,0.034,68.91086,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,opensea,1,0x07af4261891b1221d87ee110e86d2ddfc2b34e11,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,106482151336380101994219079572583792265487810670988028651735286978359520403987,Trade,buy,single item trade,0xe0e50a9d1fdf04332fc1ca6fc6de150db91497ade7da697f77068783a6b6c181,2023-11-20 13:35:59.000 UTC,18613337,1500000000000000,0.0015,3.040185,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xea3a8147679f5dbb50be718ed121c56c7e37ded3,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
